study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_name	nominal_length	library_layout	read_count	base_count	fastq_ftp	fastq_galaxy	submitted_galaxy	sra_ftp
PRJEB14672	SAMEA4060653	ERS1231763	ERX1584556	ERR1513529	8049	Gadus morhua	Illumina HiSeq 2000	LOF_I_11_12	300	PAIRED	4737408	927245448	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513529/ERR1513529.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513529/ERR1513529_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513529/ERR1513529_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513529/ERR1513529.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513529/ERR1513529_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513529/ERR1513529_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_I_11_12.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_I_11_12.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/009/ERR1513529
PRJEB14672	SAMEA4060654	ERS1231764	ERX1584557	ERR1513530	8049	Gadus morhua	Illumina HiSeq 2000	LOF_I_11_13	300	PAIRED	5330962	1041929837	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513530/ERR1513530.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513530/ERR1513530_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513530/ERR1513530_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513530/ERR1513530.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513530/ERR1513530_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513530/ERR1513530_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_I_11_13.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_I_11_13.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/000/ERR1513530
PRJEB14672	SAMEA4060655	ERS1231765	ERX1584558	ERR1513531	8049	Gadus morhua	Illumina HiSeq 2000	LOF_I_11_14	300	PAIRED	5845621	1142863581	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513531/ERR1513531.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513531/ERR1513531_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513531/ERR1513531_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513531/ERR1513531.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513531/ERR1513531_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513531/ERR1513531_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_I_11_14.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_I_11_14.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/001/ERR1513531
PRJEB14672	SAMEA4060656	ERS1231766	ERX1584559	ERR1513532	8049	Gadus morhua	Illumina HiSeq 2000	LOF_I_11_15	300	PAIRED	5996801	1173182367	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513532/ERR1513532.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513532/ERR1513532_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513532/ERR1513532_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513532/ERR1513532.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513532/ERR1513532_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513532/ERR1513532_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_I_11_15.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_I_11_15.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/002/ERR1513532
PRJEB14672	SAMEA4060657	ERS1231767	ERX1584560	ERR1513533	8049	Gadus morhua	Illumina HiSeq 2000	LOF_I_11_16	300	PAIRED	5222723	1019841036	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513533/ERR1513533.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513533/ERR1513533_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513533/ERR1513533_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513533/ERR1513533.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513533/ERR1513533_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513533/ERR1513533_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_I_11_16.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_I_11_16.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/003/ERR1513533
PRJEB14672	SAMEA4060658	ERS1231768	ERX1584561	ERR1513534	8049	Gadus morhua	Illumina HiSeq 2000	LOF_I_11_17	300	PAIRED	5839637	1142278589	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513534/ERR1513534.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513534/ERR1513534_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513534/ERR1513534_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513534/ERR1513534.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513534/ERR1513534_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513534/ERR1513534_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_I_11_17.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_I_11_17.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/004/ERR1513534
PRJEB14672	SAMEA4060659	ERS1231769	ERX1584562	ERR1513535	8049	Gadus morhua	Illumina HiSeq 2000	LOF_I_11_18	300	PAIRED	5362628	1048963376	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513535/ERR1513535.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513535/ERR1513535_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513535/ERR1513535_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513535/ERR1513535.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513535/ERR1513535_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513535/ERR1513535_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_I_11_18.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_I_11_18.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/005/ERR1513535
PRJEB14672	SAMEA4060660	ERS1231770	ERX1584563	ERR1513536	8049	Gadus morhua	Illumina HiSeq 2000	LOF_I_11_21	300	PAIRED	5412811	1060194071	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513536/ERR1513536.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513536/ERR1513536_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513536/ERR1513536_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513536/ERR1513536.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513536/ERR1513536_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513536/ERR1513536_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_I_11_21.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_I_11_21.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/006/ERR1513536
PRJEB14672	SAMEA4060661	ERS1231771	ERX1584564	ERR1513537	8049	Gadus morhua	Illumina HiSeq 2000	LOF_I_11_22	300	PAIRED	4346096	850960350	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513537/ERR1513537.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513537/ERR1513537_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513537/ERR1513537_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513537/ERR1513537.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513537/ERR1513537_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513537/ERR1513537_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_I_11_22.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_I_11_22.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/007/ERR1513537
PRJEB14672	SAMEA4060662	ERS1231772	ERX1584565	ERR1513538	8049	Gadus morhua	Illumina HiSeq 2000	LOF_I_11_23	300	PAIRED	6218849	1218370070	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513538/ERR1513538.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513538/ERR1513538_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513538/ERR1513538_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513538/ERR1513538.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513538/ERR1513538_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513538/ERR1513538_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_I_11_23.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_I_11_23.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/008/ERR1513538
PRJEB14672	SAMEA4060663	ERS1231773	ERX1584566	ERR1513539	8049	Gadus morhua	Illumina HiSeq 2000	LOF_I_11_24	300	PAIRED	4676989	914541668	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513539/ERR1513539.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513539/ERR1513539_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513539/ERR1513539_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513539/ERR1513539.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513539/ERR1513539_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513539/ERR1513539_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_I_11_24.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_I_11_24.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/009/ERR1513539
PRJEB14672	SAMEA4060664	ERS1231774	ERX1584567	ERR1513540	8049	Gadus morhua	Illumina HiSeq 2000	LOF_I_11_29	300	PAIRED	6671703	1303564479	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513540/ERR1513540.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513540/ERR1513540_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513540/ERR1513540_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513540/ERR1513540.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513540/ERR1513540_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513540/ERR1513540_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_I_11_29.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_I_11_29.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/000/ERR1513540
PRJEB14672	SAMEA4060665	ERS1231775	ERX1584568	ERR1513541	8049	Gadus morhua	Illumina HiSeq 2000	LOF_I_11_34	300	PAIRED	5937997	1161493132	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513541/ERR1513541.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513541/ERR1513541_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513541/ERR1513541_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513541/ERR1513541.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513541/ERR1513541_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513541/ERR1513541_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_I_11_34.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_I_11_34.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/001/ERR1513541
PRJEB14672	SAMEA4060666	ERS1231776	ERX1584569	ERR1513542	8049	Gadus morhua	Illumina HiSeq 2000	LOF_I_11_35	300	PAIRED	5723157	1118694483	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513542/ERR1513542.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513542/ERR1513542_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513542/ERR1513542_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513542/ERR1513542.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513542/ERR1513542_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513542/ERR1513542_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_I_11_35.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_I_11_35.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/002/ERR1513542
PRJEB14672	SAMEA4060667	ERS1231777	ERX1584570	ERR1513543	8049	Gadus morhua	Illumina HiSeq 2000	LOF_I_11_36	300	PAIRED	5273186	1032084559	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513543/ERR1513543.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513543/ERR1513543_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513543/ERR1513543_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513543/ERR1513543.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513543/ERR1513543_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513543/ERR1513543_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_I_11_36.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_I_11_36.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/003/ERR1513543
PRJEB14672	SAMEA4060668	ERS1231778	ERX1584571	ERR1513544	8049	Gadus morhua	Illumina HiSeq 2000	LOF_M_14_26	300	PAIRED	5962671	1455330366	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513544/ERR1513544.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513544/ERR1513544_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513544/ERR1513544_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513544/ERR1513544.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513544/ERR1513544_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513544/ERR1513544_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_26.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_26.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/004/ERR1513544
PRJEB14672	SAMEA4060669	ERS1231779	ERX1584572	ERR1513545	8049	Gadus morhua	Illumina HiSeq 2000	LOF_M_14_27	300	PAIRED	5394267	1316156310	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513545/ERR1513545.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513545/ERR1513545_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513545/ERR1513545_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513545/ERR1513545.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513545/ERR1513545_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513545/ERR1513545_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_27.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_27.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/005/ERR1513545
PRJEB14672	SAMEA4060670	ERS1231780	ERX1584573	ERR1513546	8049	Gadus morhua	Illumina HiSeq 2000	LOF_M_14_28	300	PAIRED	6389754	1560105666	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513546/ERR1513546.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513546/ERR1513546_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513546/ERR1513546_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513546/ERR1513546.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513546/ERR1513546_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513546/ERR1513546_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_28.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_28.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/006/ERR1513546
PRJEB14672	SAMEA4060671	ERS1231781	ERX1584574	ERR1513547	8049	Gadus morhua	Illumina HiSeq 2000	LOF_M_14_29	300	PAIRED	5167396	1261878030	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513547/ERR1513547.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513547/ERR1513547_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513547/ERR1513547_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513547/ERR1513547.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513547/ERR1513547_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513547/ERR1513547_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_29.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_29.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/007/ERR1513547
PRJEB14672	SAMEA4060672	ERS1231782	ERX1584575	ERR1513548	8049	Gadus morhua	Illumina HiSeq 2000	LOF_M_14_30	300	PAIRED	5450750	1328608008	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513548/ERR1513548.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513548/ERR1513548_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513548/ERR1513548_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513548/ERR1513548.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513548/ERR1513548_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513548/ERR1513548_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_30.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_30.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/008/ERR1513548
PRJEB14672	SAMEA4060673	ERS1231783	ERX1584576	ERR1513549	8049	Gadus morhua	Illumina HiSeq 2000	LOF_M_14_31	300	PAIRED	5394841	1314486936	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513549/ERR1513549.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513549/ERR1513549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513549/ERR1513549_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513549/ERR1513549.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513549/ERR1513549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513549/ERR1513549_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_31.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_31.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/009/ERR1513549
PRJEB14672	SAMEA4060674	ERS1231784	ERX1584577	ERR1513550	8049	Gadus morhua	Illumina HiSeq 2000	LOF_M_14_32	300	PAIRED	9655961	2356598286	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513550/ERR1513550.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513550/ERR1513550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513550/ERR1513550_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513550/ERR1513550.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513550/ERR1513550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513550/ERR1513550_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_32.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_32.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/000/ERR1513550
PRJEB14672	SAMEA4060675	ERS1231785	ERX1584578	ERR1513551	8049	Gadus morhua	Illumina HiSeq 2000	LOF_M_14_33	300	PAIRED	5360895	1306226124	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513551/ERR1513551.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513551/ERR1513551_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513551/ERR1513551_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513551/ERR1513551.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513551/ERR1513551_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513551/ERR1513551_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_33.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_33.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/001/ERR1513551
PRJEB14672	SAMEA4060676	ERS1231786	ERX1584579	ERR1513552	8049	Gadus morhua	Illumina HiSeq 2000	LOF_M_14_35	300	PAIRED	5579801	1360486008	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513552/ERR1513552.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513552/ERR1513552_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513552/ERR1513552_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513552/ERR1513552.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513552/ERR1513552_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513552/ERR1513552_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_35.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_35.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/002/ERR1513552
PRJEB14672	SAMEA4060677	ERS1231787	ERX1584580	ERR1513553	8049	Gadus morhua	Illumina HiSeq 2000	LOF_M_14_36	300	PAIRED	5920280	1448181252	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513553/ERR1513553.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513553/ERR1513553_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513553/ERR1513553_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513553/ERR1513553.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513553/ERR1513553_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513553/ERR1513553_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_36.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_M_14_36.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/003/ERR1513553
